event_id,entity_id,entity_type,role_group,timestamp,source_ip,geo_city,geo_lat,geo_lon,resource_accessed,auth_method,auth_result,session_duration,command_sequence,device_fingerprint,bytes_transferred,label
evt_00007020,edge_device_0110,edge_device,iot_fleet,2026-06-23 02:17:21.594408,213.212.190.169,Toronto,43.6807,-79.3292,sensor_ingest,password,success,759.0,sensor_read;firmware_check,fp_58ffbacb3e0b,254483.5,normal
evt_00006986,service_account_0100,service_account,billing_infra,2026-06-23 02:22:49.207921,142.213.40.252,New York,40.6741,-74.1512,billing_api,sso_saml,success,1575.0,healthcheck;sync_job;read_batch;healthcheck;read_batch,fp_bf9218a26d3b,57737.0,normal
evt_00006955,service_account_0091,service_account,data_pipeline,2026-06-23 02:27:11.910519,168.24.48.70,Chicago,41.8607,-87.5754,log_aggregator,sso_saml,success,1859.1,consume_msg;healthcheck;consume_msg;write_batch;rotate_key;healthcheck;read_batch,fp_dfefca369170,284785.1,normal
evt_00007018,edge_device_0109,edge_device,gateway_fleet,2026-06-23 02:40:27.345599,77.239.255.47,Dubai,25.1883,55.3162,pos_gateway,mfa_push,success,874.9,config_pull;config_pull;heartbeat;telemetry_push;heartbeat;telemetry_push;firmware_check,fp_e14b18ddb61a,17303.7,normal
evt_00006961,service_account_0094,service_account,billing_infra,2026-06-23 02:44:55.428628,222.6.89.28,Frankfurt,50.068,8.6755,log_aggregator,mfa_push,success,885.2,publish_msg;backup_run;sync_job;read_batch,fp_b5bc7fd33441,201088.1,normal
evt_00007022,edge_device_0111,edge_device,retail_pos,2026-06-23 02:53:46.625330,205.102.145.177,Chicago,41.9117,-87.5877,sensor_ingest,mfa_push,success,1795.1,reboot;reboot;telemetry_push;config_pull;firmware_check;reboot;telemetry_push;firmware_check,fp_2b5a1ff2edbf,401503.0,normal
evt_00007036,edge_device_0116,edge_device,retail_pos,2026-06-23 03:32:45.945081,194.66.223.40,Mumbai,19.0963,72.8906,sensor_ingest,api_key,success,680.5,heartbeat;config_pull;telemetry_push,fp_b2cb2e1e9fa8,0.0,normal
evt_00006953,service_account_0091,service_account,data_pipeline,2026-06-23 03:34:08.665999,215.145.235.82,Chicago,41.9117,-87.6333,customer_db,sso_saml,success,1637.0,consume_msg;rotate_key;healthcheck;write_batch,fp_dfefca369170,306254.5,normal
evt_00006588,user_0073,user,support,2026-06-23 03:48:03.263753,120.187.172.184,Austin,30.2483,-97.7202,customer_db,cert_based,success,1333.6,export_csv;export_csv;compress,fp_ecfc254eec2f,403796.6,low_and_slow_exfiltration
evt_00006918,service_account_0084,service_account,ci_infra,2026-06-23 03:50:45.764649,97.162.20.41,Seoul,37.5121,126.9221,message_queue,cert_based,success,1544.0,publish_msg;rotate_key,fp_c1cbe3653989,387359.1,normal
evt_00007015,edge_device_0108,edge_device,retail_pos,2026-06-23 03:55:40.826968,107.64.51.240,New York,40.6982,-74.0946,iot_hub_telemetry,mfa_push,success,178.9,reboot;reboot;config_pull;firmware_check,fp_a83eccea979f,228467.8,normal
evt_00006930,service_account_0087,service_account,data_pipeline,2026-06-23 04:07:11.109397,191.239.221.181,Singapore,1.3613,103.8677,backup_service,password,success,1310.2,consume_msg;write_batch;rotate_key,fp_7bb72f910f07,125754.5,normal
evt_00006996,service_account_0102,service_account,billing_infra,2026-06-23 04:18:47.006961,116.84.201.118,Berlin,52.4705,13.3521,customer_db,sso_saml,success,1327.1,backup_run;healthcheck,fp_5e5df6e0cd4d,412399.4,normal
evt_00007019,edge_device_0109,edge_device,gateway_fleet,2026-06-23 04:47:27.464511,132.100.185.55,Dubai,25.2377,55.2236,pos_gateway,mfa_push,fail,474.4,heartbeat;sensor_read;telemetry_push;config_pull;config_pull;reboot;config_pull;reboot;config_pull,fp_e14b18ddb61a,30691.0,normal
evt_00006889,user_0070,user,support,2026-06-23 04:50:12.708407,29.10.80.103,Frankfurt,50.0853,8.6622,hr_portal,api_key,success,995.8,view_dashboard;git_pull,fp_fe1e08aafe9f,380274.1,normal
evt_00006949,service_account_0090,service_account,ci_infra,2026-06-23 04:50:23.337914,195.81.204.17,Singapore,1.2655,103.7976,message_queue,api_key,success,848.4,backup_run;publish_msg;backup_run;read_batch;write_batch;healthcheck;read_batch,fp_dbf6d12264fb,344898.9,normal
evt_00006989,service_account_0100,service_account,billing_infra,2026-06-23 04:55:54.826196,150.64.175.194,New York,40.7095,-73.9515,billing_api,sso_saml,success,1486.1,backup_run;sync_job;rotate_key,fp_bf9218a26d3b,59175.6,normal
evt_00006887,user_0070,user,support,2026-06-23 05:11:19.186913,207.21.57.255,Frankfurt,50.0735,8.7035,email,api_key,success,1048.2,git_push;open_ticket;export_csv;git_pull,fp_8dd8febe73bb,386526.5,normal
evt_00006920,service_account_0084,service_account,ci_infra,2026-06-23 05:14:33.264148,145.118.6.145,Seoul,37.5901,126.8815,message_queue,cert_based,success,1563.6,consume_msg;backup_run;sync_job,fp_c1cbe3653989,411572.5,normal
evt_00007021,edge_device_0111,edge_device,retail_pos,2026-06-23 05:18:39.921786,169.222.93.33,Chicago,41.8884,-87.6478,sensor_ingest,mfa_push,success,1550.4,sensor_read;reboot,fp_2b5a1ff2edbf,333000.8,normal
evt_00007017,edge_device_0108,edge_device,retail_pos,2026-06-23 05:39:43.881601,205.199.40.171,New York,40.7513,-73.9602,pos_gateway,mfa_push,success,9.3,config_pull,fp_a83eccea979f,209389.3,normal
evt_00006929,service_account_0087,service_account,data_pipeline,2026-06-23 05:43:35.281361,195.212.66.87,Singapore,1.3562,103.9044,log_aggregator,password,success,1496.7,write_batch;consume_msg,fp_7bb72f910f07,136012.4,normal
evt_00006888,user_0070,user,support,2026-06-23 06:05:49.554921,194.208.189.44,Frankfurt,50.1144,8.7125,email,api_key,success,1008.8,git_push,fp_fe1e08aafe9f,355286.6,normal
evt_00006954,service_account_0091,service_account,data_pipeline,2026-06-23 06:06:55.569496,92.156.237.210,Chicago,41.8595,-87.64,message_queue,sso_saml,success,1654.0,consume_msg;read_batch;healthcheck,fp_dfefca369170,300532.8,normal
evt_00006987,service_account_0100,service_account,billing_infra,2026-06-23 06:24:26.026675,208.50.6.142,New York,40.7903,-74.0447,secrets_vault,sso_saml,success,1377.4,publish_msg,fp_bf9218a26d3b,59744.7,normal
evt_00006966,service_account_0095,service_account,billing_infra,2026-06-23 06:34:47.755643,112.143.7.184,Sao Paulo,-23.5706,-46.6844,monitoring_api,sso_saml,success,1370.4,write_batch;healthcheck;read_batch;publish_msg;publish_msg;publish_msg,fp_65cfe2fbefd2,0.0,normal
evt_00006950,service_account_0091,service_account,data_pipeline,2026-06-23 06:39:11.596216,143.42.95.64,Chicago,41.806,-87.6219,secrets_vault,sso_saml,success,1989.7,read_batch;write_batch;consume_msg;sync_job,fp_dfefca369170,273240.5,normal
evt_00007039,edge_device_0116,edge_device,retail_pos,2026-06-23 06:46:10.093735,189.194.167.189,Mumbai,19.0887,72.847,sensor_ingest,api_key,success,540.2,reboot;heartbeat,fp_b2cb2e1e9fa8,0.0,normal
evt_00006720,user_0001,user,hr,2026-06-23 06:54:28.430200,109.196.151.173,Dublin,53.2689,-6.3024,shared_drive_eng,password,success,1751.2,git_pull;export_csv;edit_record;git_pull;send_email,fp_22cdbabf8ccd,21548.3,normal
evt_00006999,service_account_0102,service_account,billing_infra,2026-06-23 06:54:37.134310,201.76.132.115,Berlin,52.5621,13.4384,customer_db,sso_saml,success,1370.4,rotate_key;backup_run;read_batch;read_batch;backup_run;rotate_key;publish_msg,fp_5e5df6e0cd4d,423962.3,normal
evt_00006845,user_0038,user,engineering,2026-06-23 06:58:56.464304,191.251.238.213,Sydney,-33.7483,151.1473,email,cert_based,success,579.5,open_ticket;git_push;search;export_csv;export_csv,fp_0fc92f9d732d,422205.5,normal
evt_00006909,user_0080,user,support,2026-06-23 07:05:57.708065,173.214.135.17,Chicago,41.8412,-87.6229,ticketing_system,mfa_push,success,1552.0,export_csv;search;export_csv;download_report;edit_record;git_push;search,fp_5c84c8a65158,420780.7,normal
evt_00006995,service_account_0102,service_account,billing_infra,2026-06-23 07:07:05.619298,198.254.161.156,Berlin,52.5666,13.3987,secrets_vault,sso_saml,success,1366.9,healthcheck;read_batch;read_batch;publish_msg;write_batch,fp_5e5df6e0cd4d,367237.2,normal
evt_00007023,edge_device_0111,edge_device,retail_pos,2026-06-23 07:13:31.370663,213.146.33.154,Chicago,41.8664,-87.5631,sensor_ingest,mfa_push,success,1583.6,config_pull;reboot;telemetry_push;sensor_read;telemetry_push;firmware_check;telemetry_push;config_pull,fp_2b5a1ff2edbf,308674.8,normal
evt_00006790,user_0023,user,finance,2026-06-23 07:20:28.172682,183.55.149.198,Toronto,43.5919,-79.3285,vpn_gateway,cert_based,success,1195.4,search,fp_44affb624530,196168.3,normal
evt_00006997,service_account_0102,service_account,billing_infra,2026-06-23 07:32:06.947751,200.252.75.61,Berlin,52.5094,13.4633,secrets_vault,sso_saml,success,1329.1,rotate_key;consume_msg;healthcheck;consume_msg,fp_5e5df6e0cd4d,443795.1,normal
evt_00006859,user_0050,user,support,2026-06-23 07:33:24.373269,106.226.122.127,New York,40.6679,-74.0767,code_repo,cert_based,success,422.6,export_csv;send_email;search;export_csv;edit_record;open_ticket,fp_c8adf50b7ada,327858.0,normal
evt_00006964,service_account_0095,service_account,billing_infra,2026-06-23 07:47:53.860879,194.19.249.75,Sao Paulo,-23.5101,-46.6022,message_queue,sso_saml,success,1204.5,healthcheck,fp_65cfe2fbefd2,36439.5,normal
evt_00006927,service_account_0086,service_account,billing_infra,2026-06-23 07:59:10.753855,28.174.245.117,Singapore,1.4057,103.8666,billing_api,mfa_push,success,1111.9,write_batch;backup_run;healthcheck;consume_msg,fp_4acf48aef3fa,364673.7,normal
evt_00006988,service_account_0100,service_account,billing_infra,2026-06-23 07:59:27.805782,162.49.227.136,New York,40.6681,-74.0302,backup_service,sso_saml,success,1574.1,sync_job;rotate_key;consume_msg;sync_job;consume_msg,fp_bf9218a26d3b,57447.7,normal
evt_00006994,service_account_0102,service_account,billing_infra,2026-06-23 08:04:25.561508,2.146.159.115,Berlin,52.5275,13.4237,secrets_vault,sso_saml,success,1399.4,healthcheck;healthcheck;rotate_key,fp_5e5df6e0cd4d,419447.8,normal
evt_00007024,edge_device_0111,edge_device,retail_pos,2026-06-23 08:05:46.964747,182.72.21.98,Chicago,41.7865,-87.6256,firmware_update_svc,mfa_push,success,1420.9,firmware_check,fp_2b5a1ff2edbf,325352.4,normal
evt_00006842,user_0038,user,engineering,2026-06-23 08:06:17.722731,101.151.150.209,Sydney,-33.8765,151.1888,email,cert_based,success,527.5,open_ticket;download_report;git_push;search;send_email;edit_record,fp_197d94dfde6e,416436.3,normal
evt_00006932,service_account_0087,service_account,data_pipeline,2026-06-23 08:07:05.909930,140.98.250.211,Singapore,1.36,103.7988,backup_service,password,success,1525.6,rotate_key,fp_7bb72f910f07,175775.5,normal
evt_00006919,service_account_0084,service_account,ci_infra,2026-06-23 08:10:30.922033,181.51.67.63,Seoul,37.5203,126.9292,backup_service,cert_based,success,1458.4,publish_msg;write_batch;write_batch,fp_c1cbe3653989,387631.4,normal
evt_00006723,user_0001,user,hr,2026-06-23 08:15:39.717789,78.66.184.97,Dublin,53.3495,-6.2564,shared_drive_finance,password,success,1261.3,git_pull,fp_22cdbabf8ccd,98651.5,normal
evt_00006724,user_0001,user,hr,2026-06-23 08:17:34.433175,204.98.108.49,Dublin,53.404,-6.3106,vpn_gateway,password,success,1159.1,download_report;edit_record;open_ticket;export_csv;search;export_csv,fp_22cdbabf8ccd,64393.0,normal
evt_00006959,service_account_0093,service_account,ci_infra,2026-06-23 08:28:02.347898,219.112.30.114,Singapore,1.3947,103.8804,log_aggregator,api_key,success,409.2,sync_job;backup_run;consume_msg;rotate_key;publish_msg,fp_c8c0fcf2ca6f,135635.6,normal
evt_00006921,service_account_0084,service_account,ci_infra,2026-06-23 08:29:42.938767,208.73.254.112,Seoul,37.6559,126.8736,backup_service,cert_based,success,1558.8,rotate_key;healthcheck;healthcheck;consume_msg;sync_job,fp_c1cbe3653989,414667.0,normal
evt_00006972,service_account_0096,service_account,data_pipeline,2026-06-23 08:31:39.810087,149.242.203.203,Dublin,53.3302,-6.2325,log_aggregator,api_key,fail,484.9,sync_job;consume_msg;healthcheck;backup_run,fp_83dd81ba8afd,272085.6,normal
evt_00006951,service_account_0091,service_account,data_pipeline,2026-06-23 08:33:06.340212,207.202.49.73,Chicago,41.7838,-87.6159,message_queue,sso_saml,success,1818.9,read_batch;backup_run;write_batch,fp_dfefca369170,326283.3,normal
evt_00006781,user_0017,user,hr,2026-06-23 08:35:12.280909,212.183.197.33,Seoul,37.6025,126.9063,customer_db,password,success,1323.4,git_pull;view_dashboard;send_email;view_dashboard;git_pull,fp_d61657b35ff1,65662.3,normal
evt_00006791,user_0023,user,finance,2026-06-23 08:37:16.991105,211.80.111.243,Toronto,43.6984,-79.3622,billing_console,cert_based,success,1282.5,send_email,fp_44affb624530,183147.8,normal
evt_00006789,user_0023,user,finance,2026-06-23 08:41:27.612277,167.193.117.145,Toronto,43.7373,-79.3497,billing_console,cert_based,success,1636.4,git_push;export_csv;edit_record;edit_record,fp_44affb624530,210747.7,normal
evt_00007040,edge_device_0117,edge_device,iot_fleet,2026-06-23 08:48:51.334462,173.174.211.50,Mumbai,19.0726,72.8799,iot_hub_telemetry,cert_based,success,607.6,config_pull;heartbeat;reboot;heartbeat;heartbeat;reboot,fp_6d0d569c1634,0.0,normal
evt_00006849,user_0043,user,engineering,2026-06-23 08:50:41.933179,147.142.221.19,Seoul,37.6307,126.8857,wiki,sso_saml,success,341.6,download_report;search;download_report,fp_981da4b1db4b,456811.3,normal
evt_00006865,user_0052,user,engineering,2026-06-23 08:51:57.556543,179.148.210.60,Dubai,25.2858,55.3091,wiki,cert_based,success,423.3,export_csv;view_dashboard;git_push,fp_faaebbf1dcc7,132990.1,normal
evt_00006973,service_account_0096,service_account,data_pipeline,2026-06-23 08:52:06.817887,188.211.235.201,Dublin,53.3137,-6.2111,secrets_vault,api_key,success,667.8,backup_run;healthcheck;rotate_key;consume_msg,fp_83dd81ba8afd,271613.3,normal
evt_00006798,user_0026,user,sales,2026-06-23 08:53:40.348382,213.59.204.188,London,51.6057,-0.1347,billing_console,password,success,1304.9,export_csv;download_report;open_ticket;git_push;view_dashboard;export_csv;download_report;export_csv,fp_febdee9bedc1,144893.0,normal
evt_00006896,user_0074,user,engineering,2026-06-23 09:00:34.811585,5.56.5.171,Frankfurt,49.9766,8.6696,code_repo,api_key,success,375.3,send_email;send_email,fp_4d6d44aaaeff,211286.7,normal
evt_00006978,service_account_0098,service_account,ci_infra,2026-06-23 09:01:08.937623,110.206.185.217,London,51.4812,-0.1799,billing_api,mfa_push,success,1304.7,consume_msg;publish_msg;sync_job;healthcheck,fp_ba2c90f4f2e3,285933.5,normal
evt_00006902,user_0076,user,finance,2026-06-23 09:06:11.830474,130.199.221.73,Chicago,41.9004,-87.743,shared_drive_eng,password,success,2029.0,git_push;git_pull;git_push,fp_e7aafaaa73c4,477561.2,normal
evt_00006963,service_account_0095,service_account,billing_infra,2026-06-23 09:06:56.451936,131.80.119.137,Sao Paulo,-23.6354,-46.5986,monitoring_api,sso_saml,success,1200.2,read_batch;write_batch;sync_job;healthcheck,fp_65cfe2fbefd2,21318.7,normal
evt_00006853,user_0045,user,engineering,2026-06-23 09:07:27.597283,191.95.198.240,Seoul,37.5461,126.8969,crm,password,success,74.7,edit_record;view_dashboard;open_ticket;git_pull;open_ticket;send_email,fp_b38687dbe12e,317020.1,normal
evt_00006847,user_0043,user,engineering,2026-06-23 09:07:43.310625,19.130.243.141,Seoul,37.6263,126.8991,wiki,sso_saml,success,283.1,edit_record;view_dashboard;download_report;download_report,fp_8e68f3eaf792,455145.3,normal
evt_00006858,user_0050,user,support,2026-06-23 09:10:22.880193,212.35.60.56,New York,40.6715,-73.9745,payroll_admin,cert_based,success,655.7,open_ticket;send_email,fp_c8adf50b7ada,374458.9,normal
evt_00006875,user_0057,user,finance,2026-06-23 09:23:07.498656,169.202.82.162,Dubai,25.1079,55.2552,crm,password,success,1585.8,view_dashboard;open_ticket;search;search;search;send_email;git_push,fp_dc26bb3e3efd,465220.9,normal
evt_00006844,user_0038,user,engineering,2026-06-23 09:25:53.406573,212.234.187.40,Sydney,-33.8537,151.2375,email,cert_based,success,465.9,git_push;open_ticket;send_email,fp_0fc92f9d732d,420205.6,normal
evt_00006719,user_0001,user,hr,2026-06-23 09:29:51.290947,2.223.164.122,Dublin,53.2625,-6.3018,shared_drive_finance,password,success,1447.3,search;export_csv;download_report,fp_22cdbabf8ccd,67076.0,normal
evt_00006855,user_0048,user,support,2026-06-23 09:40:21.203933,199.205.175.28,Singapore,1.4125,103.7823,email,mfa_push,success,1332.7,send_email,fp_d39e49701b5f,265624.5,normal
evt_00006802,user_0026,user,sales,2026-06-23 09:42:19.586042,195.135.174.29,London,51.4128,-0.1087,ticketing_system,password,success,1785.6,export_csv;view_dashboard;view_dashboard;edit_record,fp_febdee9bedc1,169687.0,normal
evt_00007010,service_account_0106,service_account,billing_infra,2026-06-23 09:46:27.897709,212.132.68.197,Sao Paulo,-23.5357,-46.5315,secrets_vault,password,success,383.5,rotate_key;publish_msg;write_batch;write_batch;consume_msg;publish_msg;publish_msg;sync_job;consume_msg,fp_30a7bc58ada2,447098.5,normal
evt_00006721,user_0001,user,hr,2026-06-23 09:48:00.798556,216.76.204.153,Dublin,53.319,-6.2147,ticketing_system,password,success,1141.0,search;edit_record,fp_22cdbabf8ccd,52542.2,normal
evt_00006975,service_account_0097,service_account,billing_infra,2026-06-23 09:56:38.374993,136.17.35.83,New York,40.7451,-74.0446,secrets_vault,api_key,success,1185.2,publish_msg;healthcheck;rotate_key;write_batch;publish_msg,fp_dfcb8fca76c2,376877.8,normal
evt_00006725,user_0001,user,hr,2026-06-23 09:58:19.668490,106.239.228.35,Dublin,53.3422,-6.2484,shared_drive_eng,password,fail,1426.7,open_ticket,fp_22cdbabf8ccd,79314.6,normal
evt_00006805,user_0027,user,sales,2026-06-23 10:00:45.315571,9.45.126.112,Chicago,41.9184,-87.6665,payroll_admin,cert_based,success,1852.6,edit_record;edit_record;send_email;download_report;git_pull;search,fp_109752fccefe,394099.1,normal
evt_00006885,user_0066,user,hr,2026-06-23 10:00:48.111067,21.172.134.221,Sydney,-33.8962,151.172,shared_drive_eng,password,success,1184.5,send_email;git_push;git_pull;git_push;send_email;open_ticket,fp_7aef076e4de8,367210.7,normal
evt_00006786,user_0019,user,finance,2026-06-23 10:02:29.748968,209.87.196.31,New York,40.8486,-73.9932,wiki,sso_saml,success,706.7,download_report;download_report;send_email,fp_e2a1847a8ac5,0.0,normal
evt_00006722,user_0001,user,hr,2026-06-23 10:05:10.862221,220.105.144.133,Dublin,53.3351,-6.3153,shared_drive_finance,password,success,1601.8,edit_record;git_push;open_ticket;edit_record;download_report;download_report;edit_record;git_pull;git_pull,fp_22cdbabf8ccd,67434.7,normal
evt_00006807,user_0027,user,sales,2026-06-23 10:05:53.495220,191.248.151.167,Chicago,41.9122,-87.739,payroll_admin,cert_based,success,1768.9,view_dashboard;git_push;view_dashboard;download_report,fp_109752fccefe,406390.3,normal
evt_00006846,user_0038,user,engineering,2026-06-23 10:06:56.285371,128.138.55.146,Sydney,-33.8624,151.1775,customer_db,cert_based,success,477.6,git_push;git_pull;download_report;export_csv,fp_0fc92f9d732d,401913.7,normal
evt_00006831,user_0035,user,support,2026-06-23 10:11:53.673279,217.126.58.245,Singapore,1.379,103.7724,ticketing_system,password,success,1133.0,download_report;view_dashboard;search;git_pull;download_report,fp_e250dce41ce6,482464.2,normal
evt_00006767,user_0012,user,engineering,2026-06-23 10:15:28.209251,151.228.37.50,Dubai,25.1459,55.2908,payroll_admin,api_key,success,746.5,download_report,fp_08ef07fe7cdf,355981.0,normal
evt_00006732,user_0005,user,support,2026-06-23 10:24:54.070060,207.43.130.135,New York,40.6828,-73.9793,hr_portal,cert_based,success,1013.2,open_ticket;git_pull;download_report;export_csv;edit_record,fp_edc61de1a1aa,32642.2,normal
evt_00006734,user_0005,user,support,2026-06-23 10:26:12.967454,195.65.82.214,New York,40.6801,-73.9698,vpn_gateway,cert_based,success,855.2,send_email;send_email,fp_edc61de1a1aa,54936.7,normal
evt_00006838,user_0037,user,finance,2026-06-23 10:28:45.292508,107.151.88.100,Mumbai,19.0489,72.8962,code_repo,sso_saml,success,750.9,send_email;search;download_report,fp_73d0c3253e00,373337.4,normal
evt_00006869,user_0054,user,finance,2026-06-23 10:28:58.177720,202.49.109.11,Dubai,25.2515,55.2669,hr_portal,mfa_push,success,870.9,git_push;open_ticket;open_ticket;download_report;edit_record,fp_be2bf4dff421,184981.1,normal
evt_00006851,user_0044,user,finance,2026-06-23 10:30:40.090648,21.175.102.224,Sao Paulo,-23.5486,-46.6271,email,cert_based,success,1196.5,send_email;export_csv;git_pull;export_csv,fp_9661b691c1dc,476783.7,normal
evt_00007014,edge_device_0108,edge_device,retail_pos,2026-06-23 10:34:10.057345,195.214.125.75,New York,40.715,-73.9666,pos_gateway,mfa_push,success,352.3,firmware_check;config_pull;config_pull;sensor_read;firmware_check,fp_a83eccea979f,219958.3,normal
evt_00006981,service_account_0098,service_account,ci_infra,2026-06-23 10:38:20.770909,82.223.144.47,London,51.539,-0.0883,monitoring_api,mfa_push,success,1147.2,sync_job;consume_msg;publish_msg;write_batch,fp_ba2c90f4f2e3,246768.1,normal
evt_00007009,service_account_0106,service_account,billing_infra,2026-06-23 10:39:37.338711,151.110.136.205,Sao Paulo,-23.556,-46.6234,billing_api,password,success,449.2,backup_run;rotate_key;healthcheck,fp_30a7bc58ada2,451597.4,normal
evt_00006880,user_0061,user,sales,2026-06-23 10:41:16.411822,202.181.231.1,Dublin,53.3542,-6.3307,shared_drive_finance,cert_based,success,881.3,open_ticket;git_pull,fp_bb037aadb7d3,129696.7,normal
evt_00006856,user_0048,user,support,2026-06-23 10:45:32.083504,175.152.224.254,Singapore,1.3688,103.8458,email,mfa_push,success,1458.7,search;git_push;edit_record;export_csv;search,fp_d39e49701b5f,267243.1,normal
evt_00006868,user_0054,user,finance,2026-06-23 10:48:31.724121,206.56.178.244,Dubai,25.1423,55.26,vpn_gateway,mfa_push,success,1032.7,export_csv;send_email;search;edit_record;git_push,fp_be2bf4dff421,205297.4,normal
evt_00006850,user_0044,user,finance,2026-06-23 10:52:01.875649,16.7.221.65,Sao Paulo,-23.6028,-46.6278,email,cert_based,success,1287.3,git_pull;export_csv;git_push;open_ticket;open_ticket;git_pull;export_csv,fp_9661b691c1dc,476396.3,normal
evt_00006962,service_account_0094,service_account,billing_infra,2026-06-23 10:52:20.144296,201.45.64.17,Frankfurt,50.1162,8.781,billing_api,mfa_push,fail,907.5,rotate_key;rotate_key;sync_job;read_batch;rotate_key;write_batch,fp_b5bc7fd33441,209503.7,normal
evt_00006806,user_0027,user,sales,2026-06-23 10:53:14.908454,129.47.117.145,Chicago,41.8074,-87.5865,crm,cert_based,success,2147.7,view_dashboard,fp_109752fccefe,394152.6,normal
evt_00006837,user_0037,user,finance,2026-06-23 10:53:18.866406,34.150.177.31,Mumbai,19.0217,72.8137,shared_drive_eng,sso_saml,success,794.8,view_dashboard;search;git_pull,fp_73d0c3253e00,358550.1,normal
evt_00006979,service_account_0098,service_account,ci_infra,2026-06-23 10:59:27.574177,75.146.58.86,London,51.561,-0.1302,monitoring_api,mfa_push,success,1186.8,write_batch;rotate_key;rotate_key;sync_job;sync_job,fp_ba2c90f4f2e3,359455.7,normal
evt_00006832,user_0036,user,support,2026-06-23 11:03:59.089296,194.184.51.224,Berlin,52.5133,13.376,vpn_gateway,mfa_push,success,1332.9,export_csv;export_csv;open_ticket,fp_957f8de16fec,186661.8,normal
evt_00007045,edge_device_0118,edge_device,gateway_fleet,2026-06-23 11:05:04.287035,197.92.140.190,New York,40.7067,-73.9927,pos_gateway,api_key,success,1802.7,telemetry_push;telemetry_push;config_pull;config_pull;heartbeat,fp_ab7c750d0b6b,296445.7,normal
evt_00006830,user_0035,user,support,2026-06-23 11:13:41.700302,203.167.119.164,Singapore,1.3107,103.9811,vpn_gateway,password,success,767.9,git_pull;download_report,fp_83e6a2d29eae,515446.6,normal
evt_00006848,user_0043,user,engineering,2026-06-23 11:13:52.550180,209.223.33.121,Seoul,37.5193,126.9721,billing_console,sso_saml,success,454.7,git_push;export_csv;view_dashboard,fp_981da4b1db4b,491406.9,normal
evt_00006800,user_0026,user,sales,2026-06-23 11:15:17.039018,88.11.38.33,London,51.5175,-0.1345,billing_console,password,success,1526.3,download_report;view_dashboard;edit_record;export_csv;export_csv;git_pull;edit_record;view_dashboard;send_email,fp_febdee9bedc1,211350.1,normal
evt_00006980,service_account_0098,service_account,ci_infra,2026-06-23 11:18:08.090532,53.59.248.21,London,51.508,-0.1842,billing_api,mfa_push,success,1137.6,consume_msg;write_batch;sync_job,fp_ba2c90f4f2e3,302113.7,normal
evt_00006960,service_account_0093,service_account,ci_infra,2026-06-23 11:24:52.201182,144.181.49.205,Singapore,1.3421,103.8161,ci_cd_pipeline,api_key,success,322.4,write_batch;sync_job;rotate_key;healthcheck;backup_run,fp_c8c0fcf2ca6f,156211.9,normal
evt_00006843,user_0038,user,engineering,2026-06-23 11:25:40.433466,200.115.91.60,Sydney,-33.9343,151.219,wiki,cert_based,success,549.3,open_ticket;view_dashboard;edit_record;download_report;search,fp_197d94dfde6e,413947.5,normal
evt_00006808,user_0029,user,support,2026-06-23 11:25:59.647408,206.165.14.69,Seoul,37.5509,126.9391,hr_portal,api_key,success,363.4,edit_record;send_email;view_dashboard;git_pull;view_dashboard;view_dashboard,fp_da91526da0db,222695.2,normal
evt_00006840,user_0037,user,finance,2026-06-23 11:29:51.704528,212.219.223.149,Mumbai,19.1435,72.8521,email,sso_saml,success,785.1,search;git_push,fp_73d0c3253e00,399277.4,normal
evt_00006799,user_0026,user,sales,2026-06-23 11:35:11.970604,103.40.52.34,London,51.4751,-0.2156,shared_drive_eng,password,success,1864.1,view_dashboard;git_push;git_pull;search,fp_febdee9bedc1,182442.8,normal
evt_00006907,user_0079,user,finance,2026-06-23 11:38:57.451441,221.28.175.79,Sydney,-33.8277,151.1556,crm,cert_based,success,311.2,git_push;open_ticket;download_report;git_pull;download_report;search,fp_ccceb8abf1a7,393889.1,normal
evt_00006863,user_0052,user,engineering,2026-06-23 11:39:31.157453,108.12.6.63,Dubai,25.1134,55.2713,hr_portal,cert_based,success,138.0,send_email;open_ticket;export_csv;search,fp_faaebbf1dcc7,114363.6,normal
evt_00006969,service_account_0096,service_account,data_pipeline,2026-06-23 11:40:59.497478,82.235.139.0,Dublin,53.2755,-6.2546,log_aggregator,api_key,success,694.4,backup_run;healthcheck;publish_msg;write_batch,fp_83dd81ba8afd,281990.3,normal
evt_00007041,edge_device_0117,edge_device,iot_fleet,2026-06-23 11:41:15.921741,33.219.6.12,Mumbai,19.0923,72.9142,firmware_update_svc,cert_based,success,432.0,config_pull,fp_6d0d569c1634,1084.0,normal
evt_00006801,user_0026,user,sales,2026-06-23 11:49:01.386996,100.210.12.119,London,51.4503,-0.2811,shared_drive_eng,password,success,1428.7,view_dashboard;view_dashboard;view_dashboard;view_dashboard,fp_febdee9bedc1,193283.7,normal
evt_00006983,service_account_0098,service_account,ci_infra,2026-06-23 11:49:32.751474,152.226.15.122,London,51.4834,-0.1153,monitoring_api,mfa_push,success,1218.1,write_batch,fp_ba2c90f4f2e3,291804.4,normal
evt_00006881,user_0061,user,sales,2026-06-23 11:53:08.153013,202.213.250.230,Dublin,53.3857,-6.241,shared_drive_finance,cert_based,success,946.2,send_email;export_csv;git_pull;git_push,fp_bb037aadb7d3,121761.7,normal
